Setting,Scope,scoring_only_group,n_participants,n_events,sbp_mae,dbp_mae,mean_mae,delta_mean_mae_vs_frozen_lora,delta_sbp_mae_vs_frozen_lora,delta_dbp_mae_vs_frozen_lora,split_mode
past_gap0__trained_blend,VitalDB,SBP_train_median_deviation_10-20,1038,11132,3.6074593174382144,2.023790422141362,2.8156248697897883,0.0082678046325672,-0.0012959356433013,0.0178315449084354,random_disjoint
past_gap0__trained_blend,Overall,SBP_train_median_deviation_>20,1744,11006,6.221808015619426,3.0855991014282598,4.653703558523842,0.003110211752987,0.0144317004961989,-0.0082112769902242,random_disjoint
past_gap0__trained_blend,MIMIC,SBP_train_median_deviation_>20,805,4976,7.53890748646889,3.604710184654913,5.571808835561901,-0.1430006815566358,-0.1796261857704104,-0.1063751773428611,random_disjoint
past_gap0__trained_blend,VitalDB,SBP_train_median_deviation_>20,939,6030,5.092665231770844,2.6405677680976347,3.86661649993424,0.128370349254848,0.1807965550698114,0.0759441434398842,random_disjoint
past_gap0__trained_blend,Overall,DBP_train_median_deviation_0-10,2051,69707,3.45775128230795,1.8305375620866613,2.6441444221973054,-0.0313445865425494,-0.0443858615498711,-0.0183033115352269,random_disjoint
past_gap0__trained_blend,MIMIC,DBP_train_median_deviation_0-10,1011,35229,3.764725381674758,1.910201746459544,2.837463564067151,-0.0451625756758127,-0.0572502399650289,-0.033074911386596,random_disjoint
past_gap0__trained_blend,VitalDB,DBP_train_median_deviation_0-10,1040,34478,3.159337037635025,1.753094782854945,2.456215910244985,-0.0179119067216553,-0.0318802013789816,-0.0039436120643292,random_disjoint
past_gap0__trained_blend,Overall,DBP_train_median_deviation_10-20,1762,10460,5.146848833789783,3.184999064968661,4.165923949379223,-0.0448464026772059,-0.0101348312771483,-0.0795579740772645,random_disjoint
past_gap0__trained_blend,MIMIC,DBP_train_median_deviation_10-20,791,4282,6.116194932734619,3.8303562805899936,4.973275606662306,-0.2022318728647194,-0.175197117893421,-0.2292666278360173,random_disjoint
past_gap0__trained_blend,VitalDB,DBP_train_median_deviation_10-20,971,6178,4.357196141446464,2.659275524745723,3.508235833096093,0.0833635941490804,0.1243288852145871,0.0423983030835746,random_disjoint
past_gap0__trained_blend,Overall,DBP_train_median_deviation_>20,721,1873,8.918512306273875,7.935204768048949,8.426858537161412,0.0439574249031924,0.2852648648213112,-0.1973500150149254,random_disjoint
past_gap0__trained_blend,MIMIC,DBP_train_median_deviation_>20,319,929,10.215105794134924,10.88656384270318,10.550834818419052,-0.614305526433709,-0.3027565435222481,-0.9258545093451698,random_disjoint
past_gap0__trained_blend,VitalDB,DBP_train_median_deviation_>20,402,944,7.889623444015978,5.593205900350689,6.741414672183334,0.5663103638993885,0.7518788679596051,0.3807418598391727,random_disjoint
past_gap0__D0_frozen_lora,Overall,SBP_train_median_deviation_0-10,2051,50195,3.275825360513807,1.9040882721345775,2.589956816324192,0.0,0.0,0.0,random_disjoint
past_gap0__D0_frozen_lora,MIMIC,SBP_train_median_deviation_0-10,1011,25757,3.5161541406557903,2.0542609930432074,2.7852075668494987,0.0,0.0,0.0,random_disjoint
past_gap0__D0_frozen_lora,VitalDB,SBP_train_median_deviation_0-10,1040,24438,3.042198055971936,1.7581030597897465,2.400150557880841,0.0,0.0,0.0,random_disjoint
past_gap0__D0_frozen_lora,Overall,SBP_train_median_deviation_10-20,2029,20839,4.1576954259594565,2.2473130579934666,3.2025042419764613,0.0,0.0,0.0,random_disjoint
past_gap0__D0_frozen_lora,MIMIC,SBP_train_median_deviation_10-20,991,9707,4.732670097450175,2.500113905248201,3.616392001349188,0.0,0.0,0.0,random_disjoint
past_gap0__D0_frozen_lora,VitalDB,SBP_train_median_deviation_10-20,1038,11132,3.608755253081516,2.0059588772329264,2.807357065157221,0.0,0.0,0.0,random_disjoint
past_gap0__D0_frozen_lora,Overall,SBP_train_median_deviation_>20,1744,11006,6.207376316399166,3.0938103778381705,4.650593347118669,3.478133336898281e-10,1.2759393541728061e-09,-5.803131308823595e-10,random_disjoint
past_gap0__D0_frozen_lora,MIMIC,SBP_train_median_deviation_>20,805,4976,7.718533675003574,3.7110853617409534,5.714809518372263,1.2537260118961058e-09,2.764273254740601e-09,-2.5682034276997e-10,random_disjoint
past_gap0__D0_frozen_lora,VitalDB,SBP_train_median_deviation_>20,939,6030,4.911868676701032,2.564623623800109,3.738246150250571,-4.2882053463699776e-10,0.0,-8.576410692739954e-10,random_disjoint
past_gap0__D0_frozen_lora,Overall,DBP_train_median_deviation_0-10,2051,69707,3.502137143857821,1.848840873621888,2.675489008739855,0.0,0.0,0.0,random_disjoint
past_gap0__D0_frozen_lora,MIMIC,DBP_train_median_deviation_0-10,1011,35229,3.821975621639787,1.94327665784614,2.882626139742964,0.0,0.0,0.0,random_disjoint
past_gap0__D0_frozen_lora,VitalDB,DBP_train_median_deviation_0-10,1040,34478,3.191217239014007,1.7570383949192745,2.4741278169666403,0.0,0.0,0.0,random_disjoint
past_gap0__D0_frozen_lora,Overall,DBP_train_median_deviation_10-20,1762,10460,5.156983667231913,3.264557039045926,4.210770353138919,1.0824905416484396e-09,2.1649810832968797e-09,0.0,random_disjoint
past_gap0__D0_frozen_lora,MIMIC,DBP_train_median_deviation_10-20,791,4282,6.291392055450666,4.059622908426012,5.17550748193834,2.41131381528703e-09,4.8226267423956415e-09,0.0,random_disjoint
past_gap0__D0_frozen_lora,VitalDB,DBP_train_median_deviation_10-20,971,6178,4.232867256231877,2.6168772216621483,3.424872238947013,0.0,0.0,0.0,random_disjoint
past_gap0__D0_frozen_lora,Overall,DBP_train_median_deviation_>20,721,1873,8.633247441981649,8.132554768967559,8.382901105474604,-6.783615447147895e-09,5.290843319016858e-10,-1.4096315226197476e-08,random_disjoint
past_gap0__D0_frozen_lora,MIMIC,DBP_train_median_deviation_>20,319,929,10.517862338853,11.812418350083774,11.165140344468387,-3.8437342197994434e-10,1.1958292134295332e-09,-1.964576057389422e-09,random_disjoint
past_gap0__D0_frozen_lora,VitalDB,DBP_train_median_deviation_>20,402,944,7.137744576056373,5.212464016788275,6.175104296422324,-1.1861621018738331e-08,0.0,-2.372324114929825e-08,random_disjoint
past_gap0__feature_knn,Overall,SBP_train_median_deviation_0-10,2051,50195,3.5618514388051365,2.0314821092628184,2.796666774033977,0.2067099577097852,0.2860260782913295,0.1273938371282406,random_disjoint
past_gap0__feature_knn,MIMIC,SBP_train_median_deviation_0-10,1011,25757,3.732772227639543,2.12254186548098,2.9276570465602614,0.1424494797107627,0.2166180869837526,0.0682808724377719,random_disjoint
past_gap0__feature_knn,VitalDB,SBP_train_median_deviation_0-10,1040,24438,3.3956967104286124,1.9429615193238177,2.669329114876215,0.2691785569953739,0.3534986544566765,0.1848584595340712,random_disjoint
past_gap0__feature_knn,Overall,SBP_train_median_deviation_10-20,2029,20839,4.406950766058945,2.3933553872640005,3.400153076661473,0.1976488346850118,0.2492553400994888,0.1460423292705339,random_disjoint
past_gap0__feature_knn,MIMIC,SBP_train_median_deviation_10-20,991,9707,4.909818915697724,2.579553088712194,3.744686002204959,0.1282940008557713,0.1771488182475495,0.0794391834639927,random_disjoint
past_gap0__feature_knn,VitalDB,SBP_train_median_deviation_10-20,1038,11132,3.92685217618223,2.2155886029334044,3.0712203895578174,0.2638633244005963,0.3180969231007142,0.209629725700478,random_disjoint
past_gap0__feature_knn,Overall,SBP_train_median_deviation_>20,1744,11006,6.550366448247398,3.304594809849779,4.927480629048588,0.276887282277733,0.3429901331241707,0.2107844314312954,random_disjoint
past_gap0__feature_knn,MIMIC,SBP_train_median_deviation_>20,805,4976,7.756151775149139,3.7575176330403135,5.756834704094726,0.0420251869761889,0.0376181029098381,0.0464322710425397,random_disjoint
past_gap0__feature_knn,VitalDB,SBP_train_median_deviation_>20,939,6030,5.516652722841752,2.9163063405543794,4.216479531698066,0.4782333810186743,0.6047840461407192,0.3516827158966289,random_disjoint
past_gap0__feature_knn,Overall,DBP_train_median_deviation_0-10,2051,69707,3.741554712041779,1.9951483377240251,2.868351524882902,0.1928625161430472,0.2394175681839581,0.1463074641021371,random_disjoint
past_gap0__feature_knn,MIMIC,DBP_train_median_deviation_0-10,1011,35229,4.009310801395088,2.051665373182674,3.030488087288881,0.1478619475459175,0.1873351797553013,0.1083887153365339,random_disjoint
past_gap0__feature_knn,VitalDB,DBP_train_median_deviation_0-10,1040,34478,3.481264898256977,1.94020725806182,2.7107360781593988,0.2366082611927584,0.2900476592429704,0.1831688631425456,random_disjoint
past_gap0__feature_knn,Overall,DBP_train_median_deviation_10-20,1762,10460,5.477472768503819,3.3808432676716555,4.429158018087738,0.2183876660313091,0.3204891034368877,0.1162862286257295,random_disjoint
past_gap0__feature_knn,MIMIC,DBP_train_median_deviation_10-20,791,4282,6.381866144848452,3.990194178120487,5.186030161484469,0.0105226819574433,0.0904740942204123,-0.0694287303055247,random_disjoint
past_gap0__feature_knn,VitalDB,DBP_train_median_deviation_10-20,971,6178,4.740732129277657,2.8844513313534,3.812591730315529,0.3877194913685158,0.5078648730457802,0.2675741096912518,random_disjoint
past_gap0__feature_knn,Overall,DBP_train_median_deviation_>20,721,1873,9.638858885748665,8.172662414056788,8.905760649902724,0.5228595376445053,1.0056114442960986,0.0401076309929138,random_disjoint
past_gap0__feature_knn,MIMIC,DBP_train_median_deviation_>20,319,929,10.587804825916455,10.657510724596827,10.62265777525664,-0.5424825695961193,0.0699424882592847,-1.1549076274515215,random_disjoint
past_gap0__feature_knn,VitalDB,DBP_train_median_deviation_>20,402,944,8.885839594918998,6.200854923852128,7.543347259385563,1.3682429511016174,1.7480950188626254,0.9883908833406112,random_disjoint
past_gap0__nearest_record_time_bp,Overall,SBP_train_median_deviation_0-10,2051,50195,3.255523411122668,1.7854730214581591,2.520498216290413,-0.0694586000337786,-0.0203019493911389,-0.1186152506764186,random_disjoint
past_gap0__nearest_record_time_bp,MIMIC,SBP_train_median_deviation_0-10,1011,25757,3.9080365165773943,2.033538426408793,2.970787471493094,0.1855799046435953,0.3918823759216043,-0.0207225666344141,random_disjoint
past_gap0__nearest_record_time_bp,VitalDB,SBP_train_median_deviation_0-10,1040,24438,2.621205382646968,1.5443248249148025,2.0827651037808854,-0.3173854540999556,-0.4209926733249678,-0.2137782348749439,random_disjoint
past_gap0__nearest_record_time_bp,Overall,SBP_train_median_deviation_10-20,2029,20839,3.947258345001464,2.1608341988761093,3.054046271938786,-0.1484579700376747,-0.210437080957992,-0.0864788591173573,random_disjoint
past_gap0__nearest_record_time_bp,MIMIC,SBP_train_median_deviation_10-20,991,9707,4.7883120843407125,2.4741331224136087,3.631222603377161,0.0148306020279731,0.0556419868905377,-0.0259807828345923,random_disjoint
past_gap0__nearest_record_time_bp,VitalDB,SBP_train_median_deviation_10-20,1038,11132,3.144287000410717,1.861721257425568,2.5030041289181426,-0.3043529362390784,-0.4644682526707986,-0.1442376198073585,random_disjoint
past_gap0__nearest_record_time_bp,Overall,SBP_train_median_deviation_>20,1744,11006,5.702714146075343,3.024531685647837,4.363622915861591,-0.2869704309092649,-0.5046621690478839,-0.0692786927706468,random_disjoint
past_gap0__nearest_record_time_bp,MIMIC,SBP_train_median_deviation_>20,805,4976,6.985369751672172,3.4724244114961644,5.228897081584169,-0.4859124355343684,-0.7331639205671285,-0.2386609505016093,random_disjoint
past_gap0__nearest_record_time_bp,VitalDB,SBP_train_median_deviation_>20,939,6030,4.603099915505111,2.6405554936266404,3.621827704565876,-0.1164184461135158,-0.3087687611959211,0.0759318689688899,random_disjoint
past_gap0__nearest_record_time_bp,Overall,DBP_train_median_deviation_0-10,2051,69707,3.403983866959359,1.8096165059484104,2.606800186453885,-0.0686888222859702,-0.0981532768984618,-0.039224367673478,random_disjoint
past_gap0__nearest_record_time_bp,MIMIC,DBP_train_median_deviation_0-10,1011,35229,4.096656582904061,2.038670604770329,3.067663593837195,0.1850374540942314,0.2746809612642744,0.0953939469241891,random_disjoint
past_gap0__nearest_record_time_bp,VitalDB,DBP_train_median_deviation_0-10,1040,34478,2.7306260632861914,1.5869494925744103,2.158787777930301,-0.3153400390363394,-0.4605911757278154,-0.1700889023448637,random_disjoint
past_gap0__nearest_record_time_bp,Overall,DBP_train_median_deviation_10-20,1762,10460,4.964853837050615,2.936098041488461,3.950475939269538,-0.2602944127868904,-0.1921298280163164,-0.328458997557465,random_disjoint
past_gap0__nearest_record_time_bp,MIMIC,DBP_train_median_deviation_10-20,791,4282,6.09995893572894,3.572362363880328,4.836160649804634,-0.339346829722392,-0.1914331148990999,-0.4872605445456841,random_disjoint
past_gap0__nearest_record_time_bp,VitalDB,DBP_train_median_deviation_10-20,971,6178,4.04016986892028,2.417781791218672,3.2289758300694764,-0.1958964088775365,-0.1926973873115969,-0.1990954304434762,random_disjoint
past_gap0__nearest_record_time_bp,Overall,DBP_train_median_deviation_>20,721,1873,8.271828105543909,6.837302412346824,7.554565258945367,-0.8283358533128524,-0.3614193359086552,-1.2952523707170505,random_disjoint
past_gap0__nearest_record_time_bp,MIMIC,DBP_train_median_deviation_>20,319,929,9.140248846726928,8.302485587891871,8.7213672173094,-2.443773127543361,-1.3776134909302442,-3.5099327641564795,random_disjoint
past_gap0__nearest_record_time_bp,VitalDB,DBP_train_median_deviation_>20,402,944,7.582708164157386,5.674632181006353,6.628670172581869,0.4535658642979241,0.4449635881010128,0.4621681404948363,random_disjoint
past_gap0__time_matched_feature_uniform,Overall,SBP_train_median_deviation_0-10,2051,50195,3.7601070416117,2.1454267680369203,2.95276690482431,0.362810088500118,0.4842816810978925,0.2413384959023425,random_disjoint
past_gap0__time_matched_feature_uniform,MIMIC,SBP_train_median_deviation_0-10,1011,25757,3.866631955203232,2.201711253179244,3.034171604191238,0.2489640373417394,0.3504778145474421,0.1474502601360363,random_disjoint
past_gap0__time_matched_feature_uniform,VitalDB,SBP_train_median_deviation_0-10,1040,24438,3.6565525342645446,2.0907117541149107,2.8736321441897275,0.4734815863088863,0.6143544782926087,0.3326086943251642,random_disjoint
past_gap0__time_matched_feature_uniform,Overall,SBP_train_median_deviation_10-20,2029,20839,4.719150322051132,2.563686714274436,3.641418518162784,0.4389142761863223,0.561454896091675,0.3163736562809691,random_disjoint
past_gap0__time_matched_feature_uniform,MIMIC,SBP_train_median_deviation_10-20,991,9707,5.173136218805382,2.716626367713753,3.944881293259568,0.3284892919103801,0.4404661213552074,0.2165124624655523,random_disjoint
past_gap0__time_matched_feature_uniform,VitalDB,SBP_train_median_deviation_10-20,1038,11132,4.28572062678768,2.4176720740447992,3.35169635041624,0.5443392852590185,0.6769653737061643,0.4117131968118728,random_disjoint
past_gap0__time_matched_feature_uniform,Overall,SBP_train_median_deviation_>20,1744,11006,7.325724464755501,3.70329985025585,5.514512157505676,0.8639188107348206,1.1183481496322738,0.6094894718373665,random_disjoint
past_gap0__time_matched_feature_uniform,MIMIC,SBP_train_median_deviation_>20,805,4976,8.410581682052554,4.06970616204924,6.240143922050897,0.5253344049323596,0.6920480098132531,0.3586208000514661,random_disjoint
past_gap0__time_matched_feature_uniform,VitalDB,SBP_train_median_deviation_>20,939,6030,6.395681802429486,3.3891815531379814,4.892431677783733,1.154185527104342,1.483813125728454,0.8245579284802309,random_disjoint
past_gap0__time_matched_feature_uniform,Overall,DBP_train_median_deviation_0-10,2051,69707,3.9656223573276095,2.1088279977578077,3.037225177542709,0.361736168802854,0.4634852134697893,0.259987124135919,random_disjoint
past_gap0__time_matched_feature_uniform,MIMIC,DBP_train_median_deviation_0-10,1011,35229,4.185149711295714,2.132605923335247,3.158877817315481,0.276251677572517,0.363174089655927,0.1893292654891067,random_disjoint
past_gap0__time_matched_feature_uniform,VitalDB,DBP_train_median_deviation_0-10,1040,34478,3.7522164391913098,2.08571311048974,2.918964774840525,0.4448369578738846,0.560999200177303,0.3286747155704659,random_disjoint
past_gap0__time_matched_feature_uniform,Overall,DBP_train_median_deviation_10-20,1762,10460,6.060594532698231,3.722292993653107,4.891443763175669,0.6806734111192405,0.9036108676312988,0.4577359546071808,random_disjoint
past_gap0__time_matched_feature_uniform,MIMIC,DBP_train_median_deviation_10-20,791,4282,6.864966964314067,4.257725031188043,5.561345997751054,0.3858385182240287,0.5735749136860271,0.1981021227620312,random_disjoint
past_gap0__time_matched_feature_uniform,VitalDB,DBP_train_median_deviation_10-20,971,6178,5.405333365439603,3.2861171525716086,4.345725259005606,0.9208530200585932,1.1724661092077255,0.6692399309094603,random_disjoint
