split_mode,Scope,Setting,BP,MAE,R²,ME,STD,≤5 mmHg,≤10 mmHg,≤15 mmHg,AAMI,BHS
chronological_blocked,Overall,inception_time_wide,DBP,5.561954600819142,0.5701100318689352,-0.2590604165540794,8.151370184153539,61.52486591906388,83.42272062408581,92.36470014627012,FAIL*,PASS (Grade B)*
chronological_blocked,Overall,inception_time_wide,SBP,9.124545158077485,0.6037831431170084,0.1519943740413225,12.937809486068147,42.3122866894198,67.57191613846904,81.11287176986835,FAIL*,FAIL (Grade D)*
chronological_blocked,Overall,patch_transformer,DBP,6.287960545415706,0.4823160778355407,-0.5339695596160219,8.933654043893776,55.61555338859093,79.78059483178937,90.59361287176986,FAIL*,PASS (Grade B)*
chronological_blocked,Overall,patch_transformer,SBP,10.2316948750727,0.5224693585923891,0.0288776135456265,14.20443521362632,37.0099951243296,62.11482203803023,77.09653827401267,FAIL*,FAIL (Grade D)*
chronological_blocked,Overall,runet_resunet_encoder_adaptation,DBP,5.899818957671487,0.5397383721420963,-0.4637360114112009,8.42590969518779,58.24110190151146,81.94417357386641,91.94173573866406,FAIL*,PASS (Grade B)*
chronological_blocked,Overall,runet_resunet_encoder_adaptation,SBP,9.723010307006986,0.561920548194258,-0.3867891378602651,13.599567733059049,38.88712823013165,64.61238420282788,79.02974158946854,FAIL*,FAIL (Grade D)*
chronological_blocked,Overall,self_attention_resunet_adaptation,DBP,5.750182046081194,0.5591499907284782,-0.0374847698769646,8.258708461655763,59.24914675767919,82.59263773768893,92.41955143832276,FAIL*,PASS (Grade B)*
chronological_blocked,Overall,self_attention_resunet_adaptation,SBP,9.358027239324755,0.5921575850447105,0.2549066038145663,13.124674597956458,40.524134568503165,66.25304729400293,80.23159434422233,FAIL*,FAIL (Grade D)*
chronological_blocked,Overall,subject_mean_residual_ppg,DBP,4.371625224977863,0.7417524884752893,-0.3141062780219366,6.313241199715972,68.88712823013165,90.16942954656264,96.94539249146756,PASS*,PASS (Grade A)*
chronological_blocked,Overall,subject_mean_residual_ppg,SBP,8.036088968264888,0.7075401301491722,-0.1278359827909279,11.11549140890485,44.61725987323257,71.282301316431,85.01828376401755,FAIL*,FAIL (Grade C)*
chronological_blocked,Overall,subject_train_mean,DBP,5.1721013018839646,0.6636214043288918,-0.1511767533393044,7.212568967778264,60.984885421745496,87.03924914675768,95.3839590443686,PASS*,PASS (Grade A)*
chronological_blocked,Overall,subject_train_mean,SBP,9.777309056448148,0.5910816170166102,0.1546560477802391,13.143544491785958,36.17503656752803,62.319600195026815,78.83105802047781,FAIL*,FAIL (Grade D)*
chronological_blocked,VitalDB,cnn_bilstm_adaptation,DBP,6.841400350423959,0.3677691369752378,-0.3239787789491506,9.340066678229393,49.90144230769231,76.48076923076923,89.26442307692307,FAIL*,FAIL (Grade C)*
chronological_blocked,VitalDB,cnn_bilstm_adaptation,SBP,10.733977888822556,0.3714524088072849,0.5441236139260806,14.083302056260068,32.16826923076923,57.15384615384615,74.5,FAIL*,FAIL (Grade D)*
chronological_blocked,VitalDB,cnn_transformer_aff_adaptation,DBP,7.1076118268874975,0.3217563857693052,-0.9075017943290564,9.63715872591562,48.48317307692307,75.01682692307692,88.12740384615385,FAIL*,FAIL (Grade C)*
chronological_blocked,VitalDB,cnn_transformer_aff_adaptation,SBP,10.890414671989587,0.3458014808338555,0.0455093597448789,14.378445174479788,32.30769230769231,57.22596153846153,73.87740384615384,FAIL*,FAIL (Grade D)*
chronological_blocked,VitalDB,compact_resnet,DBP,6.497173629540663,0.4178437823362095,-0.1036612882980933,8.967347551903083,52.38221153846154,78.49759615384615,90.3966346153846,FAIL*,PASS (Grade B)*
